static.guid,static.age,static.ageRiskMultiplier,static.comorbidity,static.comorbidityRiskMultiplier,static.socialActivity,static.socialActivityRiskMultiplier,static.geography,static.geographyRiskMultiplier,static.mobility,static.mobilityRiskMultiplier,static.vaccineAcceptance,static.vaccineAcceptanceRiskMultiplier,dynamic.vaccineStatus,dynamic.proactiveVaccine,dynamic.numberOfInfections,dynamic.sirvStatus,dynamic.infectedDays,dynamic.vaccinatedDays,dynamic.recoveredDays,dynamic.currentLocation.xcor,dynamic.currentLocation.ycor
77a469aa-7679-44f2-9f96-29c108db32b6,18-49,1.0,False,1.0,medium,1.0,rural,1.0,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
62e15a8a-9d31-4cfb-9262-8701c7ade9eb,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
a82d2c05-7332-42d3-b9cb-f9093858fd2b,65+,1.25,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
4052a017-1d5e-4fc5-bb2a-5441a0daa20c,18-49,1.0,False,1.0,high,1.25,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
983c3af8-2586-42db-87f1-d82cfa43dca6,0-17,0.75,True,1.25,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
81682c21-89fc-4041-970c-e111b0a089f3,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
4e870876-b152-4b42-ad30-ba274de4cd37,0-17,0.75,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
67512b1e-8875-49b0-a67e-2f48e6677507,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
439d57d9-d732-40ab-b7dc-a9a199334bf3,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
d45f7852-973b-42fe-95e5-a523e364d6e0,0-17,0.75,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
db561ed0-973d-4bef-b6db-238e649cdd47,18-49,1.0,False,1.0,high,1.25,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
5309e10a-eb58-4388-9b0f-22af1e240b17,65+,1.25,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
87aa7cb3-e0bf-4520-aeb4-2a092b446ad6,18-49,1.0,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
fb808396-7d84-4fcf-9422-a0922c7b31e8,18-49,1.0,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
21a95f07-3db5-4da5-9543-354c75b431b1,65+,1.25,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
44f5f3c3-be34-4694-b248-5fdd7c6b1b7b,0-17,0.75,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
a56b8188-e372-497b-925a-4e973a914f0d,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
7c7e7fee-0086-489e-9871-8f7f66fd21ad,65+,1.25,False,1.0,medium,1.0,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
e3dfb4c4-d422-44a7-814c-637f6774a03a,65+,1.25,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
4a0ba554-b88f-41ca-9dfb-c7ec4479454d,18-49,1.0,False,1.0,medium,1.0,rural,1.0,immobile,0.75,True,0.75,False,False,0,S,0,0,0,0.0,0.0
692dbe7c-257f-4fb2-b17e-aa8b6a978bc4,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
ce780dd7-dde1-4f9d-8259-bfedaa142d89,18-49,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
db9b0394-3d7f-40f2-aba9-396f8f1451dd,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
52859de7-a398-4fb2-bcf2-87fca728915d,18-49,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
15ea7a5b-7d85-4d58-ad1b-e212a59d1a01,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
b79cc613-c810-44d6-a21d-fc9abf2108cc,50-64,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
a0930950-9448-40fe-8e60-5df9166ac418,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
ad74415f-ab94-41f7-be90-902d504f916f,18-49,1.0,True,1.25,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
2ce8c4cb-b03b-464d-969a-520e4e2a871b,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
5d286192-db7e-4e6e-9fe2-77741c8bb44d,65+,1.25,True,1.25,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
050e599c-03aa-45d7-bc17-8c42f9aba3aa,65+,1.25,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
af9bad94-1362-4779-9ef8-83458443ec57,18-49,1.0,False,1.0,low,0.75,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
cc04da9b-f1f6-4a84-bc2e-b673d2b7e0f2,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
3b821e2f-d5fd-49b3-9a02-a286bd7443f8,0-17,0.75,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
b9843ce5-1c85-4b95-ac1e-be18a1f7fd67,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
3fe219aa-2e31-48b5-a6f0-ecc1ae8cd7d5,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
76411c0e-6367-4da0-932f-d23f265f3c45,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
0e9cdc2b-61df-4cc3-a19d-d2a10b30e13b,18-49,1.0,True,1.25,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
9dd4e247-598c-4825-91f6-dc63c6f9dfbb,50-64,1.0,False,1.0,high,1.25,rural,1.0,assisted,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
58f78770-2ebe-48da-96fa-184d5739298d,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
d8e3f2fe-e943-46f1-9f9e-685e082bbe71,0-17,0.75,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
37bef5e0-c7c7-4142-9d72-be482d1fddf3,0-17,0.75,False,1.0,high,1.25,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
1c0f7aaf-3425-4fc6-b593-d9a9a6844f01,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
17db2746-9920-45a9-8c7c-9fdacc8ebcfb,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
62f45f21-42a7-40ef-9cb4-13334c715c09,50-64,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
012ebde1-33e6-4c93-996e-d52b51768980,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
71824fbe-d57b-4759-bdf2-3ddbd50fdced,0-17,0.75,False,1.0,medium,1.0,rural,1.0,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
c32c61b4-d399-4a21-a8d6-44e84fdd54e7,65+,1.25,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
a0790eb6-1d91-4687-a73f-be63148de84e,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
3f787f10-aa17-40f1-b8e1-39856c95a021,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
804c439a-a3b5-42c0-87d1-d5a4975b0a63,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
1aaf9dd4-3b85-40e4-9618-23ef9c566fc1,65+,1.25,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
aabfbf67-9dba-44ba-862b-6b2b61d2e80d,50-64,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
9a236569-2385-4316-b4cd-63b6923df022,50-64,1.0,False,1.0,low,0.75,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
0a71f051-b0be-48f9-871e-d7c0e14d230a,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
7229494b-5935-4e3a-8526-7f9a20431966,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
756a9e06-4370-4023-bc86-a2b1be7af75a,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
fa12987d-b2fc-46f1-b516-e5417b16c414,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
a136d10a-54db-4095-b417-42fc9d8940d4,18-49,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
dce9c5d4-f90d-4b47-914b-c0a762e022e1,65+,1.25,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
171d608c-e2bf-42ca-a7fa-c6e823854de7,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
60c4022c-0720-40bd-a270-a0fad6201fc6,18-49,1.0,False,1.0,high,1.25,urban,1.25,immobile,0.75,False,1.0,False,False,0,S,0,0,0,0.0,0.0
18983667-fab0-4e44-8a0a-b8ef18b2ae0e,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
3b7be7be-c2d5-400b-89a1-140d776873b9,50-64,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
c526a61c-cddc-4e61-bea1-18c8ba739419,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
d29e96f4-a5b9-4745-9729-2e6a0ca91839,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
4de4cbe6-36d0-4e59-8e2d-bc5fd0b10c22,65+,1.25,True,1.25,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
27780d0c-7bc0-40b5-b9ff-0daafced1854,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
8710064a-002f-4703-a68b-b1b4a544d726,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
5fd6df2d-280a-4152-aaf5-d9499dbb93d3,65+,1.25,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
3e4bdc75-09b6-4c39-8b06-0da15095ea13,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
b83aecf3-707d-4d6f-a49e-6d795eb5c810,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
a352d3c1-cb06-43d6-8334-d64eadcaf195,50-64,1.0,True,1.25,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
0d3ff1cc-5851-478a-8552-0250d47bc15d,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
35d46255-d747-4c9a-b00c-a34195c875e5,50-64,1.0,True,1.25,low,0.75,urban,1.25,immobile,0.75,False,1.0,False,False,0,S,0,0,0,0.0,0.0
f7e9eae1-43b4-4a42-8614-0210f659aa13,50-64,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
47e841ff-1165-4893-af67-6ce3fb9a0716,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
4084b36c-3b2d-4503-a4b4-335eded42a75,50-64,1.0,True,1.25,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
0285cf93-7a7d-44cc-b549-a0295d5ffd7c,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
75efff6d-89cd-4d0b-a784-b78ec3f987b4,0-17,0.75,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,I,0,0,0,0.0,0.0
07919947-41f2-4d63-9868-b0318e9b1deb,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
fa6164eb-1e66-4db4-8be3-829c20965059,18-49,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
3ee73ad8-8563-4eec-b2c9-09e0b8c76d80,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
87a8d82d-38d8-4fde-beb3-4ab9b4a60b9b,65+,1.25,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
ea62bcac-94ef-411a-b22b-5d2c7f201f55,0-17,0.75,True,1.25,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
12aa1561-1577-414b-aa67-af1d0ba0df9b,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
4543f19a-5c28-419b-8c2e-81ea9f2cba88,18-49,1.0,False,1.0,low,0.75,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
8b882def-adbf-4886-a857-eb3d7a094e5d,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
aa2502a7-3217-4e30-94e7-5a53e4df94ad,18-49,1.0,True,1.25,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
57933285-b905-47c8-af3f-ab468fb5ea83,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
b437c299-dd2c-424c-8b9c-81c994add8b3,18-49,1.0,True,1.25,low,0.75,urban,1.25,immobile,0.75,True,0.75,False,False,0,S,0,0,0,0.0,0.0
f804a118-44dc-4960-ad99-236a48cf7d3c,18-49,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
6c4de786-3910-4a27-9906-c928ef5f2f21,50-64,1.0,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
3bf7d71c-4f39-44fa-a9d5-dac2bd09bb2b,65+,1.25,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
f6cec222-d312-46df-b53e-6ac9ccc9ef9a,18-49,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
71f85b38-8b7a-49d0-ba47-7ed94a8e1fc3,18-49,1.0,True,1.25,medium,1.0,urban,1.25,immobile,0.75,True,0.75,False,False,0,S,0,0,0,0.0,0.0
305d32f7-fc46-420a-80db-823a737b3e3a,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
56ce537d-d228-40b4-9f38-949325720e45,50-64,1.0,True,1.25,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
f8acf844-2b3a-4611-a2bc-f9a260194534,50-64,1.0,False,1.0,medium,1.0,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
80648587-5872-4716-b351-90bbd6043c44,50-64,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
36e8ed99-2101-489c-bfa5-3ce30f9e656d,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
82ad2bea-6105-4c59-ad12-817bb84b6809,0-17,0.75,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
1af9fd65-7c3a-40c2-a07d-d56f86fd441f,65+,1.25,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
f280dedc-0d76-4ebb-8466-5615fef017e9,65+,1.25,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
5fac46e6-37c3-4a8d-a2ef-79c83dee47e3,18-49,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
a6df76e4-e398-4fff-a6e6-277b17ebefdf,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
d68927e8-cefa-46c8-bc2e-643fd0bf8468,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
fc9aef8e-3884-47c1-b267-f75e56890e03,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
3b9dfe13-a02b-42a6-966d-e7cdc290589e,18-49,1.0,False,1.0,high,1.25,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
63f5f8fb-eb50-41e9-9083-9291dfe650ec,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
0d30b5d3-3786-4b00-aefc-020ec097074c,50-64,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
12f5e98b-8b2d-4135-b82e-cfbf47087161,18-49,1.0,False,1.0,medium,1.0,rural,1.0,immobile,0.75,True,0.75,False,False,0,S,0,0,0,0.0,0.0
76f39027-bf2f-4ae0-a9a3-cae65916941d,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
f38e655c-b144-4416-b4f8-c2d96b0257e1,65+,1.25,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
8a093dcc-8885-4858-9c49-5ff51c210123,0-17,0.75,False,1.0,high,1.25,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
a1f80dfb-943d-43a7-8b75-fc5803acfa0e,18-49,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
fe1b8a4c-cdba-4a89-a59c-739f99d368ff,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
70830994-2d24-4b52-b4cf-212510c63787,18-49,1.0,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
28042119-52ab-4579-8811-6dc41b85a6b5,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
1f2073e7-818b-43dc-8a97-435683223f07,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
4de88c4e-735d-4aec-9895-bfd9e4d4fa9d,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
d956cd53-1806-41c2-a8bc-fbfff9a429ae,0-17,0.75,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
bc4e4237-243d-4341-aae2-8141cb51ae8a,18-49,1.0,False,1.0,low,0.75,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
e3ea4341-a77a-4a5b-804a-77504a047232,0-17,0.75,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
c431b028-8334-4196-9b64-2c861291662a,18-49,1.0,False,1.0,low,0.75,urban,1.25,immobile,0.75,True,0.75,False,False,0,S,0,0,0,0.0,0.0
b71de7e0-a289-4b06-be49-d7d0a3bf0588,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
1c7a176a-1d66-4af9-a861-045c5b2e8241,50-64,1.0,True,1.25,medium,1.0,urban,1.25,assisted,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
32bccbcb-1cd3-452a-abf4-cf2a07f7bc18,0-17,0.75,False,1.0,low,0.75,rural,1.0,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
be24d210-11c7-4231-8b88-b551a91fbc65,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
2d584f9b-6178-4ae8-8b60-3cc89f20d221,0-17,0.75,False,1.0,medium,1.0,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
9edef931-bda0-4958-9076-625f20df02d5,50-64,1.0,True,1.25,low,0.75,rural,1.0,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
e8641b78-c99e-4820-a2e9-4fba15c0d668,18-49,1.0,True,1.25,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
7499493e-c1d2-4c32-97ef-28edfa682d5d,50-64,1.0,True,1.25,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
fd527ec9-5735-4fae-8e0e-17751b6a5648,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
80f50488-0cf8-4b17-a722-98a10fb8d1fa,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
a82f32ae-6dc9-45dd-bffe-34bd62c95a49,18-49,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
4f31246e-6e33-48aa-8a25-b2151e750863,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
2e9414e3-003b-4f52-9745-2524969f6d05,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
f133c2de-199c-409d-9217-1da5d3672d2b,65+,1.25,False,1.0,high,1.25,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
19d5b556-475f-423f-a39b-2d2d8077f996,65+,1.25,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
611dd5cf-4c58-4989-98f6-a8b0723d8971,50-64,1.0,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
05456453-b8f1-4b68-a9cb-cc9516c6abd1,0-17,0.75,True,1.25,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
1d4c3b49-c8e2-4f93-89dc-48087e2da535,50-64,1.0,False,1.0,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
9f1afb36-c924-404c-adb6-ca8510eca967,0-17,0.75,True,1.25,low,0.75,urban,1.25,assisted,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
b0381804-2f5d-44ca-85f4-1286369cb86f,0-17,0.75,False,1.0,medium,1.0,urban,1.25,immobile,0.75,True,0.75,False,False,0,S,0,0,0,0.0,0.0
c1cfebdb-e684-4f40-a078-2347ee6bd4bf,18-49,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
b75cdf34-0259-4f9c-bca2-d0e33191ae70,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
b7031031-1a28-491f-8658-a0f6853baeee,0-17,0.75,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
a0a197f7-94e4-4b72-9620-eea6836f1a60,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,I,0,0,0,0.0,0.0
6d10241a-35b6-43ba-b9de-f6ba1f0aa848,0-17,0.75,False,1.0,medium,1.0,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
2add8e0c-167d-47ad-9956-961700658dc0,50-64,1.0,False,1.0,high,1.25,urban,1.25,independent,1.0,False,1.0,False,False,0,S,0,0,0,0.0,0.0
4824f9cb-40e8-4064-8c5f-289f0d54c859,18-49,1.0,False,1.0,medium,1.0,urban,1.25,assisted,1.0,True,0.75,False,False,0,I,0,0,0,0.0,0.0
afd5e4ca-b1c6-4fb2-931c-fcb40a8c54a5,0-17,0.75,True,1.25,low,0.75,urban,1.25,independent,1.0,True,0.75,False,False,0,S,0,0,0,0.0,0.0
